,id,sentiment,sentence,ticker,call_title,speaker,call_section,call_datetime,call_date,call_time
1627,3630,,And so we'll benefit a lot from that in fiscal year '20.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Roz Brewer,answer,2019-10-30 16:30:00,2019-10-30,16:30:00
1628,1565,,And we will now turn it back to Mr. Winoker for closing remarks.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Operator,operator_instruction,2019-10-30 08:00:00,2019-10-30,08:00:00
1629,4428,,"And it's really important to us in terms of how that has enabled us to think about segmentation as well this year, to some extent, but even more so going forward.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Patrik Frisk,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
1630,125,,Thank you.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Katherine Fogertey,question,2019-10-22 16:30:00,2019-10-22,16:30:00
1631,3916,,I’ll take those.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Ned Segal,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
1632,4525,,"Just the deceleration you've seen in the first half of the year, any color that you can add by country in terms of where you've seen the biggest drop off, how you're thinking about 4Q and into next year?",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Paul Lejuez,question,2019-11-04 08:30:00,2019-11-04,08:30:00
1633,953,,"So Bret, I'm sure you want to add to that as well.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
1634,481,,"So people are very much in tune with the idea of food with integrity, real culinary, real ingredients, cooking done right in front of them, as well as some new product menu news around Carne Asada.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
1635,4819,,Partially offsetting this decline was $127 million increase in net gains on mortgage loan originations and sales activities.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
1636,4610,, Great.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Jay Sole,question,2019-11-04 08:30:00,2019-11-04,08:30:00
1637,4981,,"So what are your thoughts around, kind of, again based on some of the things that you set for 2020 in NII and thinking about just keeping rates for the four curve is like that NIM in the 250s like is that a normal NIM for you in this backdrop, or there's still some?",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",Matt O'Connor,question,2019-10-15 11:00:00,2019-10-15,11:00:00
1638,710,,"To close, we delivered another strong quarter of durable revenue growth and organic margin expansion.",CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
1639,5077,,"I think like all firms, there's a portion of our workforce in that area that is on contract.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
1640,2390,," Hey, good morning guys.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Patrick Davitt,question,2019-10-23 09:00:00,2019-10-23,09:00:00
1641,3812,,"I’m curious, maybe more from a big picture level, how you’re thinking about Twitter's access to data.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Heath Terry,question,2019-10-24 08:00:00,2019-10-24,08:00:00
1642,4869,,This was up 50% from the $6 billion we returned last quarter.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
1643,4200,,Thanks so much for taking the question this morning.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Alexandra Walvis,question,2019-11-04 08:30:00,2019-11-04,08:30:00
1644,4653,,"We also went to category management, which really allows us to put the consumer at the center of everything we do, both men's and women's to allow us to really align ourselves.",UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Kevin Plank,answer,2019-11-04 08:30:00,2019-11-04,08:30:00
1645,709,,And as previously discussed we plan to update these targets factoring in recent acquisitions during our annual Analyst Day at Dreamforce in November.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Mark Hawkins,presentation,2019-08-22 17:00:00,2019-08-22,17:00:00
1646,3670,,"Please take a look at our filings with the SEC, especially in the Risk Factors section, in our most recent 10-K and in our 10-Qs for a discussion of the factors that could cause our results to differ.",TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Krista Bessinger,presentation,2019-10-24 08:00:00,2019-10-24,08:00:00
1647,2164,,"And then on the synergies, can you talk about the outlook from here both synergies and dis-synergies?",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Ken Worthington,question,2019-10-23 09:00:00,2019-10-23,09:00:00
1648,3816,,Heath.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Jack Dorsey,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
1649,2615,,"But they are absolutely contributing, right now we're seeing it and you're seeing it and we're very excited about it.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
1650,813,,I talk about the future of retail.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Keith Block,answer,2019-08-22 17:00:00,2019-08-22,17:00:00
1651,130,,"So the good news is with 11% comp and 7.5% transactions and really strong margins, we’re now going to be able to push on how we continue to expand our new units going forward.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
1652,2065,,"As we've discussed on previous calls, we do look at this as a multiyear growth story that people's relationships in the U.S. provides this capabilities to take around the world, while also creative skills for organization.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,presentation,2019-10-23 09:00:00,2019-10-23,09:00:00
1653,2181,,There is no intention for us to invest through that number.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
1654,3075,,"My name is Hector, and I'll be your conference operator today.",SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-30 16:30:00,2019-10-30,16:30:00
1655,4997,," Yes, for MBS it's just under $400 million for the quarter and it was just under $250 million for the second quarter, and we think it'll be up a little bit in the fourth quarter.",WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,answer,2019-10-15 11:00:00,2019-10-15,11:00:00
1656,490,,So I'm not surprising as the unit economics continue to improve.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
1657,2427,,It’s the same concept that’s going to come into a sec going forward.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
1658,89,,"On a sequential basis, avocado pricing moderated as we expected.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
1659,1526,,"Now based on where we are right now, we're expecting a little more than half of that 737 MAX deficit to be made up by this build in payables that then will push into 2020 and shift back down to your point.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
1660,1635,,GM has achieved 2.4 billion and transformation cost savings in 2018 and is on track to realize our 2019 targets.,GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Mary Barra,presentation,2019-10-29 10:00:00,2019-10-29,10:00:00
1661,72,,"Sales were $1.4 billion in the quarter, an increase of 14.6% from last year.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,presentation,2019-10-22 16:30:00,2019-10-22,16:30:00
1662,351,,"Even though avocados are going to cause less in the fourth quarter, that’s going to be offset by carne asada and we’re guessing right now, again, we’re trying to predict what the rest of the quarter is going to look like when we’ll run out.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Jack Hartung,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
1663,186,,"And then moving into Q4, we’ve got a little bit of a challenge.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
1664,3343,,Question relates to China.,SBUX,"Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET",Jeffrey Bernstein,question,2019-10-30 16:30:00,2019-10-30,16:30:00
1665,4776,,This was the first time we had both year-over-year and linked quarter growth in average loans in nearly three years.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Shrewsberry,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
1666,1720,,"And to your point, we are running those all out.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
1667,2498,," Yes, yes it does.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Dan Fannon,question,2019-10-23 09:00:00,2019-10-23,09:00:00
1668,399,, The next question is from Andy Barish with Jefferies.,CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Operator,operator_instruction,2019-10-22 16:30:00,2019-10-22,16:30:00
1669,2860,,We know that everything that moves in the future will be autonomous or have autonomous capabilities.,NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Jen-Hsun Huang,answer,2019-08-15 17:30:00,2019-08-15,17:30:00
1670,2146,,The other element that I think is moving in a positive direction and is an important precursor to flows is performance.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Loren Starr,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
1671,3879,,We haven't really talked about churn.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Jack Dorsey,answer,2019-10-24 08:00:00,2019-10-24,08:00:00
1672,1049,,We're seeing strength in international orders and order pricing continues to improve.,GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
1673,2667,,"We are expecting our console business to remain strong in Q3 before the seasonal production slowdown in Q4 when console-related revenue is expected to be fairly minimal, similar to last year.",NVDA,"NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET",Colette Kress,presentation,2019-08-15 17:30:00,2019-08-15,17:30:00
1674,1100,,"We took an $0.08 non-cash goodwill impairment charge related to Hydro, eliminating all goodwill associated with that business.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Jamie Miller,presentation,2019-10-30 08:00:00,2019-10-30,08:00:00
1675,2517,,I think we and all our competitors would tell you it's a great opportunity.,IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
1676,2534,," So, we have an enormous amount of investments in our run rate.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Marty Flanagan,answer,2019-10-23 09:00:00,2019-10-23,09:00:00
1677,2015,," So, reversal of working capital, we think that the low point is probably going to be sometime in November, as we cycle to the rest of the unwind, and payables and receivables will start back up 15 days after we start shipping, that cadence will continue.",GM,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",Dhivya Suryadevara,answer,2019-10-29 10:00:00,2019-10-29,10:00:00
1678,4723,,Factors that may cause the actual results to differ materially from expectations are detailed in our SEC filings including the Form 8-K filed today containing our earnings release and quarterly supplement.,WFC,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",John Campbell,presentation,2019-10-15 11:00:00,2019-10-15,11:00:00
1679,2193,,"First one just on the sales and the flows, I think Marty, you mentioned over the past, probably one to two years, there's been some negative impacts the business, whether it was Brexit and some of the European headwinds and then on the value side versus growth, that being the headwind.",IVZ,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",Mike Carrier,question,2019-10-23 09:00:00,2019-10-23,09:00:00
1680,421,," Yes, sure.",CMG,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET",Brian Niccol,answer,2019-10-22 16:30:00,2019-10-22,16:30:00
1681,4327,,Our next question comes from Randy Konik with Jefferies.,UAA,"Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET",Operator,operator_instruction,2019-11-04 08:30:00,2019-11-04,08:30:00
1682,1401,,"And more broadly, I think we set ourselves up to work through that during the course of the year.",GE,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",Larry Culp,answer,2019-10-30 08:00:00,2019-10-30,08:00:00
1683,4030,,I think we are pretty much out of time.,TWTR,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",Krista Bessinger,presentation,2019-10-24 08:00:00,2019-10-24,08:00:00
1684,963,, Thank you.,CRM,"Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET",Operator,operator_instruction,2019-08-22 17:00:00,2019-08-22,17:00:00
