|id|Sentiment|sentence|ticker|call_title|speaker|call_section
1613|5005|3.0| Okay.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Matt O'Connor|question
1614|2263|3.0|It's really a both small percentage of funds, and if even smaller percentage of assets.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Greg McGreevey|answer
1615|605|4.0|Dreamforce is an expression of our core values, our commitment to giving back which have been the key to our success to the business over the last two decades.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Marc Benioff|presentation
1616|3972|3.0|So, couple of things there.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
1617|3111|3.0|Now let me highlight some of the key initiatives and investments that drove our strong growth in fiscal 2019.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Kevin Johnson|presentation
1618|4016|4.0|So continuing to make the case to advertisers, we're in $125 to $130 billion digital ads market that grows 20% a year, that they should launch more new products and services and invest more against those launches on Twitter that they should do more to connect with what's happening on Twitter.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
1619|3496|3.0| Your next question comes from the line of John Ivankoe with JPMorgan.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Operator|operator_instruction
1620|302|3.0| Okay.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
1621|4023|3.0|But that's not an area that we have prioritized improvements around in the recent past.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
1622|4426|3.0|And it's a really important one in footwear.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Patrik Frisk|answer
1623|232|3.0|Please go ahead.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Operator|operator_instruction
1624|4029|3.0| Thank you, operator.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Krista Bessinger|presentation
1625|4604|4.0|But as I said, there's three places where I think I'm going to have the best impact and it's not going to be from sort of the, I don't know, how do you say, HR and legal and some of those things, with the ability for me to really focus on the elevating product, amplifying our story, really empowering our team and really simplifying my job description to that of just obsessing on product.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Kevin Plank|answer
1626|362|3.0|And then I have one follow-up.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jeffrey Bernstein|question
1627|3630|4.0|And so we'll benefit a lot from that in fiscal year '20.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Roz Brewer|answer
1628|1565|3.0|And we will now turn it back to Mr. Winoker for closing remarks.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Operator|operator_instruction
1629|4428|3.0|And it's really important to us in terms of how that has enabled us to think about segmentation as well this year, to some extent, but even more so going forward.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Patrik Frisk|answer
1630|125|3.0|Thank you.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Katherine Fogertey|question
1631|3916|3.0|I’ll take those.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Ned Segal|answer
1632|4525|2.0|Just the deceleration you've seen in the first half of the year, any color that you can add by country in terms of where you've seen the biggest drop off, how you're thinking about 4Q and into next year?|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Paul Lejuez|question
1633|953|3.0|So Bret, I'm sure you want to add to that as well.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Mark Hawkins|answer
1634|481|3.0|So people are very much in tune with the idea of food with integrity, real culinary, real ingredients, cooking done right in front of them, as well as some new product menu news around Carne Asada.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
1635|4819|3.0|Partially offsetting this decline was $127 million increase in net gains on mortgage loan originations and sales activities.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
1636|4610|3.0| Great.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Jay Sole|question
1637|4981|3.0|So what are your thoughts around, kind of, again based on some of the things that you set for 2020 in NII and thinking about just keeping rates for the four curve is like that NIM in the 250s like is that a normal NIM for you in this backdrop, or there's still some?|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|Matt O'Connor|question
1638|710|5.0|To close, we delivered another strong quarter of durable revenue growth and organic margin expansion.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Mark Hawkins|presentation
1639|5077|3.0|I think like all firms, there's a portion of our workforce in that area that is on contract.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
1640|2390|3.0| Hey, good morning guys.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Patrick Davitt|question
1641|3812|3.0|I’m curious, maybe more from a big picture level, how you’re thinking about Twitter's access to data.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Heath Terry|question
1642|4869|4.0|This was up 50% from the $6 billion we returned last quarter.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
1643|4200|3.0|Thanks so much for taking the question this morning.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Alexandra Walvis|question
1644|4653|4.0|We also went to category management, which really allows us to put the consumer at the center of everything we do, both men's and women's to allow us to really align ourselves.|UAA|Under Armour, Inc. (NYSE:UAA) Q3 2019 Results Earnings Conference Call November  4, 2019  8:30 AM ET|Kevin Plank|answer
1645|709|3.0|And as previously discussed we plan to update these targets factoring in recent acquisitions during our annual Analyst Day at Dreamforce in November.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Mark Hawkins|presentation
1646|3670|3.0|Please take a look at our filings with the SEC, especially in the Risk Factors section, in our most recent 10-K and in our 10-Qs for a discussion of the factors that could cause our results to differ.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Krista Bessinger|presentation
1647|2164|3.0|And then on the synergies, can you talk about the outlook from here both synergies and dis-synergies?|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Ken Worthington|question
1648|3816|3.0|Heath.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
1649|2615|4.0|But they are absolutely contributing, right now we're seeing it and you're seeing it and we're very excited about it.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Marty Flanagan|answer
1650|813|3.0|I talk about the future of retail.|CRM|Salesforce.com, inc. (NYSE:CRM) Q2 2020 Results Earnings Conference Call August 22, 2019  5:00 PM ET|Keith Block|answer
1651|130|4.0|So the good news is with 11% comp and 7.5% transactions and really strong margins, we’re now going to be able to push on how we continue to expand our new units going forward.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
1652|2065|4.0|As we've discussed on previous calls, we do look at this as a multiyear growth story that people's relationships in the U.S. provides this capabilities to take around the world, while also creative skills for organization.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Marty Flanagan|presentation
1653|2181|3.0|There is no intention for us to invest through that number.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Loren Starr|answer
1654|3075|3.0|My name is Hector, and I'll be your conference operator today.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Operator|operator_instruction
1655|4997|3.0| Yes, for MBS it's just under $400 million for the quarter and it was just under $250 million for the second quarter, and we think it'll be up a little bit in the fourth quarter.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|answer
1656|490|4.0|So I'm not surprising as the unit economics continue to improve.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
1657|2427|3.0|It’s the same concept that’s going to come into a sec going forward.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Loren Starr|answer
1658|89|3.0|On a sequential basis, avocado pricing moderated as we expected.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|presentation
1659|1526|3.0|Now based on where we are right now, we're expecting a little more than half of that 737 MAX deficit to be made up by this build in payables that then will push into 2020 and shift back down to your point.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|answer
1660|1635|4.0|GM has achieved 2.4 billion and transformation cost savings in 2018 and is on track to realize our 2019 targets.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Mary Barra|presentation
1661|72|5.0|Sales were $1.4 billion in the quarter, an increase of 14.6% from last year.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|presentation
1662|351|3.0|Even though avocados are going to cause less in the fourth quarter, that’s going to be offset by carne asada and we’re guessing right now, again, we’re trying to predict what the rest of the quarter is going to look like when we’ll run out.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Jack Hartung|answer
1663|186|2.0|And then moving into Q4, we’ve got a little bit of a challenge.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Brian Niccol|answer
1664|3343|3.0|Question relates to China.|SBUX|Starbucks Corporation (NASDAQ:SBUX) Q4 2019 Earnings Conference Call October 30, 2019  4:30 PM ET|Jeffrey Bernstein|question
1665|4776|4.0|This was the first time we had both year-over-year and linked quarter growth in average loans in nearly three years.|WFC|Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET|John Shrewsberry|presentation
1666|1720|3.0|And to your point, we are running those all out.|GM|General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET|Dhivya Suryadevara|answer
1667|2498|3.0| Yes, yes it does.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Dan Fannon|question
1668|399|3.0| The next question is from Andy Barish with Jefferies.|CMG|Chipotle Mexican Grill, Inc. (NYSE:CMG) Q3 2019 Earnings Conference Call October 22, 2019  4:30 PM ET|Operator|operator_instruction
1669|2860|3.0|We know that everything that moves in the future will be autonomous or have autonomous capabilities.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Jen-Hsun Huang|answer
1670|2146|4.0|The other element that I think is moving in a positive direction and is an important precursor to flows is performance.|IVZ|Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET|Loren Starr|answer
1671|3879|3.0|We haven't really talked about churn.|TWTR|Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET|Jack Dorsey|answer
1672|1049|4.0|We're seeing strength in international orders and order pricing continues to improve.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Larry Culp|presentation
1673|2667|4.0|We are expecting our console business to remain strong in Q3 before the seasonal production slowdown in Q4 when console-related revenue is expected to be fairly minimal, similar to last year.|NVDA|NVIDIA Corporation (NASDAQ:NVDA) Q2 2020 Earnings Conference Call August 15, 2019  5:30 PM ET|Colette Kress|presentation
1674|1100|2.0|We took an $0.08 non-cash goodwill impairment charge related to Hydro, eliminating all goodwill associated with that business.|GE|General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET|Jamie Miller|presentation
